record_id,session_id,student_id,status,source
6191,11,53,present,rfid
6192,12,53,present,rfid
6193,13,53,absent,rfid
6194,14,53,present,rfid
6195,15,53,present,rfid
6196,16,53,present,rfid
6197,17,53,absent,rfid
6198,18,53,absent,rfid
6199,19,53,absent,rfid
6200,20,53,absent,rfid
6201,21,53,absent,rfid
6202,22,53,present,rfid
6203,23,53,present,rfid
6204,24,53,absent,rfid
6205,25,53,absent,rfid
6206,26,53,present,rfid
6207,27,53,absent,rfid
6208,28,53,absent,rfid
6209,29,53,absent,rfid
6210,30,53,absent,rfid
6211,91,53,present,rfid
6212,92,53,present,rfid
6213,93,53,present,rfid
6214,94,53,present,rfid
6215,95,53,absent,rfid
6216,96,53,present,rfid
6217,97,53,present,rfid
6218,98,53,present,rfid
6219,99,53,absent,rfid
6220,100,53,present,rfid
6221,101,53,present,rfid
6222,102,53,present,rfid
6223,103,53,present,rfid
6224,104,53,present,rfid
6225,105,53,present,rfid
6226,106,53,present,rfid
6227,107,53,present,rfid
6228,108,53,absent,rfid
6229,109,53,present,rfid
6230,110,53,present,rfid
6231,111,53,absent,rfid
6232,112,53,present,rfid
6233,113,53,present,rfid
6234,114,53,present,rfid
6235,115,53,absent,rfid
6236,116,53,present,rfid
6237,117,53,absent,rfid
6238,118,53,absent,rfid
6239,119,53,absent,rfid
6240,120,53,late,rfid
6241,31,53,present,biometric
6242,32,53,present,biometric
6243,33,53,present,biometric
6244,34,53,present,biometric
6245,35,53,present,biometric
6246,36,53,present,biometric
6247,37,53,present,biometric
6248,38,53,present,biometric
6249,39,53,absent,biometric
6250,40,53,present,biometric
6251,41,53,present,biometric
6252,42,53,present,biometric
6253,43,53,present,biometric
6254,44,53,absent,biometric
6255,45,53,present,biometric
6256,46,53,present,biometric
6257,47,53,absent,biometric
6258,48,53,absent,biometric
6259,49,53,present,biometric
6260,50,53,absent,biometric
6261,51,53,absent,biometric
6262,52,53,present,biometric
6263,53,53,present,biometric
6264,54,53,present,biometric
6265,55,53,absent,biometric
6266,56,53,present,biometric
6267,57,53,absent,biometric
6268,58,53,present,biometric
6269,59,53,absent,biometric
6270,60,53,present,biometric
6271,61,53,present,manual
6272,62,53,present,manual
6273,63,53,present,manual
6274,64,53,present,manual
6275,65,53,late,manual
6276,66,53,present,manual
6277,67,53,present,manual
6278,68,53,present,manual
6279,69,53,present,manual
6280,70,53,present,manual
6281,71,53,absent,manual
6282,72,53,present,manual
6283,73,53,present,manual
6284,74,53,present,manual
6285,75,53,late,manual
6286,76,53,absent,manual
6287,77,53,absent,manual
6288,78,53,present,manual
6289,79,53,present,manual
6290,80,53,absent,manual
6291,81,53,absent,manual
6292,82,53,present,manual
6293,83,53,present,manual
6294,84,53,present,manual
6295,85,53,present,manual
6296,86,53,present,manual
6297,87,53,absent,manual
6298,88,53,absent,manual
6299,89,53,present,manual
6300,90,53,absent,manual
6301,91,54,present,rfid
6302,92,54,present,rfid
6303,93,54,absent,rfid
6304,94,54,present,rfid
6305,95,54,present,rfid
6306,96,54,present,rfid
6307,97,54,present,rfid
6308,98,54,present,rfid
6309,99,54,present,rfid
6310,100,54,present,rfid
6311,101,54,present,rfid
6312,102,54,present,rfid
6313,103,54,present,rfid
6314,104,54,present,rfid
6315,105,54,present,rfid
6316,106,54,present,rfid
6317,107,54,absent,rfid
6318,108,54,present,rfid
6319,109,54,absent,rfid
6320,110,54,present,rfid
6321,111,54,present,rfid
6322,112,54,present,rfid
6323,113,54,present,rfid
6324,114,54,present,rfid
6325,115,54,present,rfid
6326,116,54,present,rfid
6327,117,54,present,rfid
6328,118,54,present,rfid
6329,119,54,present,rfid
6330,120,54,present,rfid
6331,121,54,present,biometric
6332,122,54,present,biometric
6333,123,54,absent,biometric
6334,124,54,absent,biometric
6335,125,54,present,biometric
6336,126,54,present,biometric
6337,127,54,present,biometric
6338,128,54,present,biometric
6339,129,54,present,biometric
6340,130,54,present,biometric
6341,131,54,present,biometric
6342,132,54,present,biometric
6343,133,54,present,biometric
6344,134,54,present,biometric
6345,135,54,absent,biometric
6346,136,54,present,biometric
6347,137,54,present,biometric
6348,138,54,absent,biometric
6349,139,54,present,biometric
6350,140,54,present,biometric
6351,141,54,absent,biometric
6352,142,54,present,biometric
6353,143,54,present,biometric
6354,144,54,absent,biometric
6355,145,54,present,biometric
6356,146,54,present,biometric
6357,147,54,present,biometric
6358,148,54,present,biometric
6359,149,54,present,biometric
6360,150,54,present,biometric
6361,1,54,present,rfid
6362,2,54,present,rfid
6363,3,54,present,rfid
6364,4,54,present,rfid
6365,5,54,present,rfid
6366,6,54,present,rfid
6367,7,54,present,rfid
6368,8,54,present,rfid
6369,9,54,present,rfid
6370,10,54,present,rfid
6371,11,54,present,rfid
6372,12,54,present,rfid
6373,13,54,late,rfid
6374,14,54,present,rfid
6375,15,54,absent,rfid
6376,16,54,present,rfid
6377,17,54,absent,rfid
6378,18,54,present,rfid
6379,19,54,absent,rfid
6380,20,54,absent,rfid
6381,21,54,present,rfid
6382,22,54,present,rfid
6383,23,54,present,rfid
6384,24,54,present,rfid
6385,25,54,late,rfid
6386,26,54,present,rfid
6387,27,54,present,rfid
6388,28,54,absent,rfid
6389,29,54,present,rfid
6390,30,54,present,rfid
6391,61,54,present,manual
6392,62,54,present,manual
6393,63,54,present,manual
6394,64,54,present,manual
6395,65,54,present,manual
6396,66,54,present,manual
6397,67,54,present,manual
6398,68,54,present,manual
6399,69,54,present,manual
6400,70,54,present,manual
6401,71,54,present,manual
6402,72,54,present,manual
6403,73,54,absent,manual
6404,74,54,present,manual
6405,75,54,present,manual
6406,76,54,present,manual
6407,77,54,absent,manual
6408,78,54,present,manual
6409,79,54,absent,manual
6410,80,54,absent,manual
6411,81,54,present,manual
6412,82,54,late,manual
6413,83,54,present,manual
6414,84,54,present,manual
6415,85,54,late,manual
6416,86,54,present,manual
6417,87,54,present,manual
6418,88,54,present,manual
6419,89,54,present,manual
6420,90,54,late,manual
6421,31,55,present,biometric
6422,32,55,present,biometric
6423,33,55,present,biometric
6424,34,55,present,biometric
6425,35,55,present,biometric
6426,36,55,present,biometric
6427,37,55,late,biometric
6428,38,55,present,biometric
6429,39,55,present,biometric
6430,40,55,present,biometric
6431,41,55,present,biometric
6432,42,55,present,biometric
6433,43,55,present,biometric
6434,44,55,absent,biometric
6435,45,55,absent,biometric
6436,46,55,present,biometric
6437,47,55,present,biometric
6438,48,55,late,biometric
6439,49,55,present,biometric
6440,50,55,present,biometric
6441,51,55,present,biometric
6442,52,55,present,biometric
6443,53,55,present,biometric
6444,54,55,absent,biometric
6445,55,55,present,biometric
6446,56,55,present,biometric
6447,57,55,present,biometric
6448,58,55,present,biometric
6449,59,55,present,biometric
6450,60,55,present,biometric
6451,1,55,present,rfid
6452,2,55,present,rfid
6453,3,55,present,rfid
6454,4,55,present,rfid
6455,5,55,present,rfid
6456,6,55,present,rfid
6457,7,55,present,rfid
6458,8,55,present,rfid
6459,9,55,present,rfid
6460,10,55,present,rfid
6461,11,55,present,rfid
6462,12,55,present,rfid
6463,13,55,present,rfid
6464,14,55,present,rfid
6465,15,55,present,rfid
6466,16,55,present,rfid
6467,17,55,absent,rfid
6468,18,55,present,rfid
6469,19,55,present,rfid
6470,20,55,present,rfid
6471,21,55,late,rfid
6472,22,55,present,rfid
6473,23,55,present,rfid
6474,24,55,present,rfid
6475,25,55,present,rfid
6476,26,55,present,rfid
6477,27,55,absent,rfid
6478,28,55,present,rfid
6479,29,55,present,rfid
6480,30,55,present,rfid
6481,61,55,present,manual
6482,62,55,present,manual
6483,63,55,present,manual
6484,64,55,present,manual
6485,65,55,present,manual
6486,66,55,present,manual
6487,67,55,present,manual
6488,68,55,present,manual
6489,69,55,present,manual
6490,70,55,present,manual
6491,71,55,late,manual
6492,72,55,present,manual
6493,73,55,present,manual
6494,74,55,late,manual
6495,75,55,absent,manual
6496,76,55,present,manual
6497,77,55,present,manual
6498,78,55,absent,manual
6499,79,55,late,manual
6500,80,55,present,manual
6501,81,55,absent,manual
6502,82,55,present,manual
6503,83,55,present,manual
6504,84,55,present,manual
6505,85,55,present,manual
6506,86,55,late,manual
6507,87,55,present,manual
6508,88,55,present,manual
6509,89,55,present,manual
6510,90,55,present,manual
6511,91,55,present,rfid
6512,92,55,absent,rfid
6513,93,55,present,rfid
6514,94,55,present,rfid
6515,95,55,present,rfid
6516,96,55,present,rfid
6517,97,55,present,rfid
6518,98,55,present,rfid
6519,99,55,present,rfid
6520,100,55,present,rfid
6521,101,55,absent,rfid
6522,102,55,late,rfid
6523,103,55,present,rfid
6524,104,55,present,rfid
6525,105,55,present,rfid
6526,106,55,present,rfid
6527,107,55,present,rfid
6528,108,55,present,rfid
6529,109,55,present,rfid
6530,110,55,present,rfid
6531,111,55,present,rfid
6532,112,55,absent,rfid
6533,113,55,present,rfid
6534,114,55,present,rfid
6535,115,55,present,rfid
6536,116,55,present,rfid
6537,117,55,present,rfid
6538,118,55,absent,rfid
6539,119,55,present,rfid
6540,120,55,present,rfid
6541,61,56,present,manual
6542,62,56,present,manual
6543,63,56,present,manual
6544,64,56,late,manual
6545,65,56,present,manual
6546,66,56,present,manual
6547,67,56,present,manual
6548,68,56,present,manual
6549,69,56,present,manual
6550,70,56,late,manual
6551,71,56,present,manual
6552,72,56,present,manual
6553,73,56,late,manual
6554,74,56,present,manual
6555,75,56,present,manual
6556,76,56,present,manual
6557,77,56,present,manual
6558,78,56,absent,manual
6559,79,56,present,manual
6560,80,56,absent,manual
6561,81,56,present,manual
6562,82,56,present,manual
6563,83,56,present,manual
6564,84,56,present,manual
6565,85,56,present,manual
6566,86,56,present,manual
6567,87,56,present,manual
6568,88,56,present,manual
6569,89,56,present,manual
6570,90,56,present,manual
6571,1,56,present,rfid
6572,2,56,present,rfid
6573,3,56,present,rfid
6574,4,56,late,rfid
6575,5,56,present,rfid
6576,6,56,present,rfid
6577,7,56,present,rfid
6578,8,56,present,rfid
6579,9,56,absent,rfid
6580,10,56,present,rfid
6581,11,56,present,rfid
6582,12,56,present,rfid
6583,13,56,present,rfid
6584,14,56,present,rfid
6585,15,56,present,rfid
6586,16,56,present,rfid
6587,17,56,present,rfid
6588,18,56,present,rfid
6589,19,56,late,rfid
6590,20,56,absent,rfid
6591,21,56,present,rfid
6592,22,56,present,rfid
6593,23,56,present,rfid
6594,24,56,present,rfid
6595,25,56,present,rfid
6596,26,56,late,rfid
6597,27,56,present,rfid
6598,28,56,present,rfid
6599,29,56,present,rfid
6600,30,56,present,rfid
6601,91,56,present,rfid
6602,92,56,present,rfid
6603,93,56,present,rfid
6604,94,56,present,rfid
6605,95,56,present,rfid
6606,96,56,present,rfid
6607,97,56,present,rfid
6608,98,56,present,rfid
6609,99,56,present,rfid
6610,100,56,present,rfid
6611,101,56,present,rfid
6612,102,56,present,rfid
6613,103,56,present,rfid
6614,104,56,present,rfid
6615,105,56,present,rfid
6616,106,56,present,rfid
6617,107,56,present,rfid
6618,108,56,present,rfid
6619,109,56,absent,rfid
6620,110,56,present,rfid
6621,111,56,present,rfid
6622,112,56,present,rfid
6623,113,56,present,rfid
6624,114,56,present,rfid
6625,115,56,present,rfid
6626,116,56,present,rfid
6627,117,56,late,rfid
6628,118,56,present,rfid
6629,119,56,late,rfid
6630,120,56,present,rfid
6631,31,56,present,biometric
6632,32,56,present,biometric
6633,33,56,present,biometric
6634,34,56,late,biometric
6635,35,56,present,biometric
6636,36,56,present,biometric
6637,37,56,present,biometric
6638,38,56,present,biometric
6639,39,56,present,biometric
6640,40,56,late,biometric
6641,41,56,present,biometric
6642,42,56,present,biometric
6643,43,56,present,biometric
6644,44,56,present,biometric
6645,45,56,present,biometric
6646,46,56,present,biometric
6647,47,56,present,biometric
6648,48,56,absent,biometric
6649,49,56,present,biometric
6650,50,56,absent,biometric
6651,51,56,present,biometric
6652,52,56,present,biometric
6653,53,56,present,biometric
6654,54,56,present,biometric
6655,55,56,present,biometric
6656,56,56,present,biometric
6657,57,56,present,biometric
6658,58,56,present,biometric
6659,59,56,present,biometric
6660,60,56,present,biometric
6661,121,56,present,biometric
6662,122,56,present,biometric
6663,123,56,absent,biometric
6664,124,56,present,biometric
6665,125,56,late,biometric
6666,126,56,present,biometric
6667,127,56,present,biometric
6668,128,56,present,biometric
6669,129,56,present,biometric
6670,130,56,present,biometric
6671,131,56,present,biometric
6672,132,56,absent,biometric
6673,133,56,present,biometric
6674,134,56,present,biometric
6675,135,56,absent,biometric
6676,136,56,present,biometric
6677,137,56,present,biometric
6678,138,56,present,biometric
6679,139,56,present,biometric
6680,140,56,absent,biometric
6681,141,56,present,biometric
6682,142,56,present,biometric
6683,143,56,absent,biometric
6684,144,56,present,biometric
6685,145,56,present,biometric
6686,146,56,present,biometric
6687,147,56,present,biometric
6688,148,56,present,biometric
6689,149,56,present,biometric
6690,150,56,present,biometric
6691,121,57,absent,biometric
6692,122,57,present,biometric
6693,123,57,present,biometric
6694,124,57,present,biometric
6695,125,57,present,biometric
6696,126,57,present,biometric
6697,127,57,present,biometric
6698,128,57,present,biometric
6699,129,57,late,biometric
6700,130,57,present,biometric
6701,131,57,present,biometric
6702,132,57,present,biometric
6703,133,57,present,biometric
6704,134,57,late,biometric
6705,135,57,present,biometric
6706,136,57,present,biometric
6707,137,57,present,biometric
6708,138,57,present,biometric
6709,139,57,absent,biometric
6710,140,57,present,biometric
6711,141,57,present,biometric
6712,142,57,late,biometric
6713,143,57,present,biometric
6714,144,57,absent,biometric
6715,145,57,present,biometric
6716,146,57,present,biometric
6717,147,57,present,biometric
6718,148,57,present,biometric
6719,149,57,present,biometric
6720,150,57,present,biometric
6721,1,57,present,rfid
6722,2,57,absent,rfid
6723,3,57,present,rfid
6724,4,57,present,rfid
6725,5,57,present,rfid
6726,6,57,absent,rfid
6727,7,57,present,rfid
6728,8,57,present,rfid
6729,9,57,present,rfid
6730,10,57,present,rfid
6731,11,57,present,rfid
6732,12,57,absent,rfid
6733,13,57,present,rfid
6734,14,57,present,rfid
6735,15,57,present,rfid
6736,16,57,present,rfid
6737,17,57,present,rfid
6738,18,57,present,rfid
6739,19,57,present,rfid
6740,20,57,present,rfid
6741,21,57,present,rfid
6742,22,57,present,rfid
6743,23,57,present,rfid
6744,24,57,present,rfid
6745,25,57,present,rfid
6746,26,57,present,rfid
6747,27,57,present,rfid
6748,28,57,present,rfid
6749,29,57,present,rfid
6750,30,57,present,rfid
6751,91,57,present,rfid
6752,92,57,present,rfid
6753,93,57,present,rfid
6754,94,57,present,rfid
6755,95,57,present,rfid
6756,96,57,absent,rfid
6757,97,57,present,rfid
6758,98,57,absent,rfid
6759,99,57,present,rfid
6760,100,57,present,rfid
6761,101,57,present,rfid
6762,102,57,present,rfid
6763,103,57,present,rfid
6764,104,57,present,rfid
6765,105,57,present,rfid
6766,106,57,present,rfid
6767,107,57,absent,rfid
6768,108,57,present,rfid
6769,109,57,present,rfid
6770,110,57,present,rfid
6771,111,57,present,rfid
6772,112,57,present,rfid
6773,113,57,present,rfid
6774,114,57,present,rfid
6775,115,57,present,rfid
6776,116,57,present,rfid
6777,117,57,present,rfid
6778,118,57,present,rfid
6779,119,57,present,rfid
6780,120,57,present,rfid
6781,121,58,present,biometric
6782,122,58,present,biometric
6783,123,58,absent,biometric
6784,124,58,present,biometric
6785,125,58,present,biometric
6786,126,58,present,biometric
6787,127,58,present,biometric
6788,128,58,present,biometric
6789,129,58,present,biometric
6790,130,58,present,biometric
6791,131,58,present,biometric
6792,132,58,absent,biometric
6793,133,58,absent,biometric
6794,134,58,present,biometric
6795,135,58,present,biometric
6796,136,58,present,biometric
6797,137,58,present,biometric
6798,138,58,present,biometric
6799,139,58,present,biometric
6800,140,58,present,biometric
6801,141,58,present,biometric
6802,142,58,present,biometric
6803,143,58,present,biometric
6804,144,58,present,biometric
6805,145,58,present,biometric
6806,146,58,present,biometric
6807,147,58,present,biometric
6808,148,58,present,biometric
6809,149,58,present,biometric
6810,150,58,present,biometric
6811,1,58,present,rfid
6812,2,58,present,rfid
6813,3,58,present,rfid
6814,4,58,present,rfid
6815,5,58,present,rfid
6816,6,58,absent,rfid
6817,7,58,present,rfid
6818,8,58,present,rfid
6819,9,58,present,rfid
6820,10,58,present,rfid
6821,11,58,present,rfid
6822,12,58,present,rfid
6823,13,58,present,rfid
6824,14,58,late,rfid
6825,15,58,present,rfid
6826,16,58,present,rfid
6827,17,58,late,rfid
6828,18,58,present,rfid
6829,19,58,absent,rfid
6830,20,58,present,rfid
6831,21,58,present,rfid
6832,22,58,present,rfid
6833,23,58,present,rfid
6834,24,58,present,rfid
6835,25,58,present,rfid
6836,26,58,present,rfid
6837,27,58,present,rfid
6838,28,58,present,rfid
6839,29,58,present,rfid
6840,30,58,present,rfid
6841,61,58,present,manual
6842,62,58,present,manual
6843,63,58,present,manual
6844,64,58,present,manual
6845,65,58,present,manual
6846,66,58,absent,manual
6847,67,58,present,manual
6848,68,58,present,manual
6849,69,58,present,manual
6850,70,58,present,manual
6851,71,58,present,manual
6852,72,58,absent,manual
6853,73,58,present,manual
6854,74,58,present,manual
6855,75,58,late,manual
6856,76,58,absent,manual
6857,77,58,present,manual
6858,78,58,present,manual
6859,79,58,present,manual
6860,80,58,present,manual
6861,81,58,present,manual
6862,82,58,absent,manual
6863,83,58,present,manual
6864,84,58,present,manual
6865,85,58,present,manual
6866,86,58,present,manual
6867,87,58,present,manual
6868,88,58,late,manual
6869,89,58,present,manual
6870,90,58,present,manual
6871,91,59,absent,rfid
6872,92,59,late,rfid
6873,93,59,present,rfid
6874,94,59,present,rfid
6875,95,59,present,rfid
6876,96,59,late,rfid
6877,97,59,present,rfid
6878,98,59,absent,rfid
6879,99,59,absent,rfid
6880,100,59,present,rfid
6881,101,59,present,rfid
6882,102,59,present,rfid
6883,103,59,present,rfid
6884,104,59,present,rfid
6885,105,59,present,rfid
6886,106,59,present,rfid
6887,107,59,present,rfid
6888,108,59,present,rfid
6889,109,59,absent,rfid
6890,110,59,absent,rfid
6891,111,59,absent,rfid
6892,112,59,present,rfid
6893,113,59,present,rfid
6894,114,59,present,rfid
6895,115,59,absent,rfid
6896,116,59,present,rfid
6897,117,59,present,rfid
6898,118,59,present,rfid
6899,119,59,present,rfid
6900,120,59,present,rfid
6901,1,59,late,rfid
6902,2,59,present,rfid
6903,3,59,present,rfid
6904,4,59,present,rfid
6905,5,59,present,rfid
6906,6,59,present,rfid
6907,7,59,present,rfid
6908,8,59,present,rfid
6909,9,59,present,rfid
6910,10,59,present,rfid
6911,11,59,present,rfid
6912,12,59,present,rfid
6913,13,59,present,rfid
6914,14,59,present,rfid
6915,15,59,present,rfid
6916,16,59,present,rfid
6917,17,59,present,rfid
6918,18,59,present,rfid
6919,19,59,present,rfid
6920,20,59,present,rfid
6921,21,59,present,rfid
6922,22,59,present,rfid
6923,23,59,late,rfid
6924,24,59,present,rfid
6925,25,59,present,rfid
6926,26,59,present,rfid
6927,27,59,present,rfid
6928,28,59,present,rfid
6929,29,59,present,rfid
6930,30,59,late,rfid
6931,61,59,present,manual
6932,62,59,present,manual
6933,63,59,present,manual
6934,64,59,late,manual
6935,65,59,absent,manual
6936,66,59,present,manual
6937,67,59,present,manual
6938,68,59,late,manual
6939,69,59,present,manual
6940,70,59,present,manual
6941,71,59,present,manual
6942,72,59,present,manual
6943,73,59,present,manual
6944,74,59,present,manual
6945,75,59,late,manual
6946,76,59,present,manual
6947,77,59,present,manual
6948,78,59,present,manual
6949,79,59,absent,manual
6950,80,59,present,manual
6951,81,59,present,manual
6952,82,59,absent,manual
6953,83,59,present,manual
6954,84,59,absent,manual
6955,85,59,present,manual
6956,86,59,present,manual
6957,87,59,present,manual
6958,88,59,present,manual
6959,89,59,present,manual
6960,90,59,present,manual
6961,121,60,present,biometric
6962,122,60,present,biometric
6963,123,60,present,biometric
6964,124,60,present,biometric
6965,125,60,present,biometric
6966,126,60,present,biometric
6967,127,60,present,biometric
6968,128,60,present,biometric
6969,129,60,present,biometric
6970,130,60,present,biometric
6971,131,60,absent,biometric
6972,132,60,present,biometric
6973,133,60,present,biometric
6974,134,60,present,biometric
6975,135,60,present,biometric
6976,136,60,present,biometric
6977,137,60,present,biometric
6978,138,60,absent,biometric
6979,139,60,absent,biometric
6980,140,60,present,biometric
6981,141,60,present,biometric
6982,142,60,present,biometric
6983,143,60,present,biometric
6984,144,60,present,biometric
6985,145,60,present,biometric
6986,146,60,present,biometric
6987,147,60,absent,biometric
6988,148,60,present,biometric
6989,149,60,present,biometric
6990,150,60,present,biometric
6991,1,60,present,rfid
6992,2,60,present,rfid
6993,3,60,present,rfid
6994,4,60,present,rfid
6995,5,60,present,rfid
6996,6,60,present,rfid
6997,7,60,present,rfid
6998,8,60,present,rfid
6999,9,60,present,rfid
7000,10,60,late,rfid
7001,11,60,present,rfid
7002,12,60,present,rfid
7003,13,60,present,rfid
7004,14,60,present,rfid
7005,15,60,present,rfid
7006,16,60,present,rfid
7007,17,60,present,rfid
7008,18,60,present,rfid
7009,19,60,present,rfid
7010,20,60,present,rfid
7011,21,60,present,rfid
7012,22,60,present,rfid
7013,23,60,present,rfid
7014,24,60,present,rfid
7015,25,60,present,rfid
7016,26,60,late,rfid
7017,27,60,present,rfid
7018,28,60,present,rfid
7019,29,60,present,rfid
7020,30,60,present,rfid
7021,61,60,present,manual
7022,62,60,present,manual
7023,63,60,present,manual
7024,64,60,present,manual
7025,65,60,present,manual
7026,66,60,present,manual
7027,67,60,present,manual
7028,68,60,present,manual
7029,69,60,late,manual
7030,70,60,late,manual
7031,71,60,present,manual
7032,72,60,present,manual
7033,73,60,present,manual
7034,74,60,present,manual
7035,75,60,present,manual
7036,76,60,late,manual
7037,77,60,present,manual
7038,78,60,present,manual
7039,79,60,present,manual
7040,80,60,late,manual
7041,81,60,present,manual
7042,82,60,present,manual
7043,83,60,present,manual
7044,84,60,present,manual
7045,85,60,present,manual
7046,86,60,late,manual
7047,87,60,present,manual
7048,88,60,present,manual
7049,89,60,present,manual
7050,90,60,present,manual
7051,91,61,present,rfid
7052,92,61,present,rfid
7053,93,61,present,rfid
7054,94,61,absent,rfid
7055,95,61,present,rfid
7056,96,61,present,rfid
7057,97,61,present,rfid
7058,98,61,present,rfid
7059,99,61,present,rfid
7060,100,61,present,rfid
7061,101,61,present,rfid
7062,102,61,present,rfid
7063,103,61,late,rfid
7064,104,61,present,rfid
7065,105,61,present,rfid
7066,106,61,present,rfid
7067,107,61,present,rfid
7068,108,61,present,rfid
7069,109,61,present,rfid
7070,110,61,present,rfid
7071,111,61,present,rfid
7072,112,61,late,rfid
7073,113,61,present,rfid
7074,114,61,present,rfid
7075,115,61,present,rfid
7076,116,61,present,rfid
7077,117,61,present,rfid
7078,118,61,present,rfid
7079,119,61,present,rfid
7080,120,61,present,rfid
7081,61,61,present,manual
7082,62,61,present,manual
7083,63,61,present,manual
7084,64,61,present,manual
7085,65,61,present,manual
7086,66,61,present,manual
7087,67,61,present,manual
7088,68,61,present,manual
7089,69,61,present,manual
7090,70,61,present,manual
7091,71,61,absent,manual
7092,72,61,present,manual
7093,73,61,present,manual
7094,74,61,present,manual
7095,75,61,present,manual
7096,76,61,present,manual
7097,77,61,present,manual
7098,78,61,present,manual
7099,79,61,present,manual
7100,80,61,present,manual
7101,81,61,present,manual
7102,82,61,absent,manual
7103,83,61,present,manual
7104,84,61,present,manual
7105,85,61,late,manual
7106,86,61,present,manual
7107,87,61,present,manual
7108,88,61,present,manual
7109,89,61,present,manual
7110,90,61,present,manual
7111,31,61,present,biometric
7112,32,61,present,biometric
7113,33,61,present,biometric
7114,34,61,present,biometric
7115,35,61,present,biometric
7116,36,61,present,biometric
7117,37,61,absent,biometric
7118,38,61,absent,biometric
7119,39,61,present,biometric
7120,40,61,present,biometric
7121,41,61,present,biometric
7122,42,61,present,biometric
7123,43,61,present,biometric
7124,44,61,present,biometric
7125,45,61,present,biometric
7126,46,61,present,biometric
7127,47,61,present,biometric
7128,48,61,absent,biometric
7129,49,61,present,biometric
7130,50,61,absent,biometric
7131,51,61,late,biometric
7132,52,61,present,biometric
7133,53,61,present,biometric
7134,54,61,present,biometric
7135,55,61,present,biometric
7136,56,61,present,biometric
7137,57,61,present,biometric
7138,58,61,absent,biometric
7139,59,61,present,biometric
7140,60,61,present,biometric
7141,61,62,present,manual
7142,62,62,absent,manual
7143,63,62,absent,manual
7144,64,62,present,manual
7145,65,62,present,manual
7146,66,62,absent,manual
7147,67,62,absent,manual
7148,68,62,absent,manual
7149,69,62,present,manual
7150,70,62,present,manual
7151,71,62,present,manual
7152,72,62,present,manual
7153,73,62,late,manual
7154,74,62,present,manual
7155,75,62,absent,manual
7156,76,62,late,manual
7157,77,62,absent,manual
7158,78,62,absent,manual
7159,79,62,present,manual
7160,80,62,late,manual
7161,81,62,absent,manual
7162,82,62,absent,manual
7163,83,62,present,manual
7164,84,62,absent,manual
7165,85,62,absent,manual
7166,86,62,absent,manual
7167,87,62,present,manual
7168,88,62,absent,manual
7169,89,62,absent,manual
7170,90,62,present,manual
7171,31,62,present,biometric
7172,32,62,absent,biometric
7173,33,62,present,biometric
7174,34,62,absent,biometric
7175,35,62,absent,biometric
7176,36,62,absent,biometric
7177,37,62,present,biometric
7178,38,62,present,biometric
7179,39,62,present,biometric
7180,40,62,present,biometric
7181,41,62,absent,biometric
7182,42,62,absent,biometric
7183,43,62,present,biometric
7184,44,62,absent,biometric
7185,45,62,absent,biometric
7186,46,62,absent,biometric
7187,47,62,absent,biometric
7188,48,62,absent,biometric
7189,49,62,late,biometric
7190,50,62,absent,biometric
7191,51,62,present,biometric
7192,52,62,absent,biometric
7193,53,62,absent,biometric
7194,54,62,present,biometric
7195,55,62,present,biometric
7196,56,62,absent,biometric
7197,57,62,present,biometric
7198,58,62,present,biometric
7199,59,62,present,biometric
7200,60,62,present,biometric
7201,91,62,present,rfid
7202,92,62,absent,rfid
7203,93,62,absent,rfid
7204,94,62,absent,rfid
7205,95,62,absent,rfid
7206,96,62,absent,rfid
7207,97,62,present,rfid
7208,98,62,absent,rfid
7209,99,62,present,rfid
7210,100,62,present,rfid
7211,101,62,absent,rfid
7212,102,62,absent,rfid
7213,103,62,present,rfid
7214,104,62,present,rfid
7215,105,62,absent,rfid
7216,106,62,absent,rfid
7217,107,62,absent,rfid
7218,108,62,absent,rfid
7219,109,62,present,rfid
7220,110,62,absent,rfid
7221,111,62,present,rfid
7222,112,62,absent,rfid
7223,113,62,present,rfid
7224,114,62,absent,rfid
7225,115,62,late,rfid
7226,116,62,present,rfid
7227,117,62,absent,rfid
7228,118,62,absent,rfid
7229,119,62,present,rfid
7230,120,62,absent,rfid
7231,31,63,present,biometric
7232,32,63,present,biometric
7233,33,63,present,biometric
7234,34,63,present,biometric
7235,35,63,present,biometric
7236,36,63,present,biometric
7237,37,63,present,biometric
7238,38,63,present,biometric
7239,39,63,present,biometric
7240,40,63,absent,biometric
7241,41,63,present,biometric
7242,42,63,present,biometric
7243,43,63,present,biometric
7244,44,63,present,biometric
7245,45,63,present,biometric
7246,46,63,present,biometric
7247,47,63,present,biometric
7248,48,63,present,biometric
7249,49,63,absent,biometric
7250,50,63,absent,biometric
7251,51,63,absent,biometric
7252,52,63,present,biometric
7253,53,63,present,biometric
7254,54,63,present,biometric
7255,55,63,present,biometric
7256,56,63,present,biometric
7257,57,63,present,biometric
7258,58,63,present,biometric
7259,59,63,present,biometric
7260,60,63,present,biometric
7261,61,63,present,manual
7262,62,63,present,manual
7263,63,63,present,manual
7264,64,63,present,manual
7265,65,63,present,manual
7266,66,63,present,manual
7267,67,63,present,manual
7268,68,63,absent,manual
7269,69,63,present,manual
7270,70,63,present,manual
7271,71,63,present,manual
7272,72,63,present,manual
7273,73,63,present,manual
7274,74,63,present,manual
